"","Year","Plot","Subplot","Treatment","Functional.group","Mass.g.m.2."
"10757",2022,7,"East","AllPesticides","NA",19.8
"10758",2022,7,"East","AllPesticides","C4",42.6
"10759",2022,7,"East","AllPesticides","O",0
"10760",2022,7,"East","AllPesticides","W",2.82
"10761",2022,7,"East","AllPesticides","G",0
"10762",2022,7,"East","AllPesticides","moss_lichen",0
"10763",2022,7,"East","AllPesticides","moss",0
"10764",2022,7,"East","AllPesticides","lichen",0
"10765",2022,7,"West","AllPesticides","Unknown",0
"10766",2022,7,"West","AllPesticides","C3",165.15
"10767",2022,7,"West","AllPesticides","F",306.19
"10768",2022,7,"West","AllPesticides","L",0
"10769",2022,7,"West","AllPesticides","S",81.1
"10770",2022,7,"West","AllPesticides","NA",25.65
"10771",2022,7,"West","AllPesticides","C4",65.15
"10772",2022,7,"West","AllPesticides","O",0
"10773",2022,7,"West","AllPesticides","W",0
"10774",2022,7,"West","AllPesticides","G",0
"10775",2022,7,"West","AllPesticides","moss_lichen",0
"10776",2022,7,"West","AllPesticides","moss",0
"10777",2022,7,"West","AllPesticides","lichen",0
"10778",2022,8,"East","Control","Unknown",0
"10779",2022,8,"East","Control","C3",19.67
"10780",2022,8,"East","Control","F",49.81
"10781",2022,8,"East","Control","L",0.26
"10782",2022,8,"East","Control","S",7.75
"10783",2022,8,"East","Control","NA",0.35
"10784",2022,8,"East","Control","C4",108.3
"10785",2022,8,"East","Control","O",0
"10786",2022,8,"East","Control","W",0
"10787",2022,8,"East","Control","G",0
"10788",2022,8,"East","Control","moss_lichen",0
"10789",2022,8,"East","Control","moss",0
"10790",2022,8,"East","Control","lichen",0
"10791",2022,8,"West","Control","Unknown",0
"10792",2022,8,"West","Control","C3",155.65
"10793",2022,8,"West","Control","F",120.1
"10794",2022,8,"West","Control","L",0
"10795",2022,8,"West","Control","S",1.03
"10796",2022,8,"West","Control","NA",14
"10797",2022,8,"West","Control","C4",90.6
"10798",2022,8,"West","Control","O",0
"10799",2022,8,"West","Control","W",0
"10800",2022,8,"West","Control","G",0
"10801",2022,8,"West","Control","moss_lichen",0
"10802",2022,8,"West","Control","moss",0
"10803",2022,8,"West","Control","lichen",0
"10804",2022,9,"East","Insecticide","Unknown",0
"10805",2022,9,"East","Insecticide","C3",11.61
"10806",2022,9,"East","Insecticide","F",37.55
"10807",2022,9,"East","Insecticide","L",0.83
"10808",2022,9,"East","Insecticide","S",15.8
"10809",2022,9,"East","Insecticide","NA",0
"10810",2022,9,"East","Insecticide","C4",80.8
"10811",2022,9,"East","Insecticide","O",0
"10812",2022,9,"East","Insecticide","W",0
"10813",2022,9,"East","Insecticide","G",0
"10814",2022,9,"East","Insecticide","moss_lichen",0
"10815",2022,9,"East","Insecticide","moss",0
"10816",2022,9,"East","Insecticide","lichen",0
"10817",2022,9,"West","Insecticide","Unknown",0
"10818",2022,9,"West","Insecticide","C3",167.56
"10819",2022,9,"West","Insecticide","F",40.85
"10820",2022,9,"West","Insecticide","L",12.9
"10821",2022,9,"West","Insecticide","S",22.45
"10822",2022,9,"West","Insecticide","NA",3.16
"10823",2022,9,"West","Insecticide","C4",77.15
"10824",2022,9,"West","Insecticide","O",0
"10825",2022,9,"West","Insecticide","W",0
"10826",2022,9,"West","Insecticide","G",0
"10827",2022,9,"West","Insecticide","moss_lichen",0
"10828",2022,9,"West","Insecticide","moss",0
"10829",2022,9,"West","Insecticide","lichen",0
"10830",2022,10,"East","FoliarFungicide","Unknown",0
"10831",2022,10,"East","FoliarFungicide","C3",8.6
"10832",2022,10,"East","FoliarFungicide","F",41.67
"10833",2022,10,"East","FoliarFungicide","L",16.15
"10834",2022,10,"East","FoliarFungicide","S",10.78
"10835",2022,10,"East","FoliarFungicide","NA",9.4
"10836",2022,10,"East","FoliarFungicide","C4",52.6
"10837",2022,10,"East","FoliarFungicide","O",0
"10838",2022,10,"East","FoliarFungicide","W",0
"10839",2022,10,"East","FoliarFungicide","G",0
"10840",2022,10,"East","FoliarFungicide","moss_lichen",0
"10841",2022,10,"East","FoliarFungicide","moss",0
"10842",2022,10,"East","FoliarFungicide","lichen",0
"10843",2022,10,"West","FoliarFungicide","Unknown",0
"10844",2022,10,"West","FoliarFungicide","C3",79.32
"10845",2022,10,"West","FoliarFungicide","F",21.72
"10846",2022,10,"West","FoliarFungicide","L",0
"10847",2022,10,"West","FoliarFungicide","S",181.2
"10848",2022,10,"West","FoliarFungicide","NA",21.6
"10849",2022,10,"West","FoliarFungicide","C4",26.18
"10850",2022,10,"West","FoliarFungicide","O",0
"10851",2022,10,"West","FoliarFungicide","W",5.27
"10852",2022,10,"West","FoliarFungicide","G",0
"10853",2022,10,"West","FoliarFungicide","moss_lichen",0
"10854",2022,10,"West","FoliarFungicide","moss",0
"10855",2022,10,"West","FoliarFungicide","lichen",0
"10856",2022,11,"East","SoilDrenchFungicide","Unknown",0
"10857",2022,11,"East","SoilDrenchFungicide","C3",25.05
"10858",2022,11,"East","SoilDrenchFungicide","F",20.67
"10859",2022,11,"East","SoilDrenchFungicide","L",4.8
"10860",2022,11,"East","SoilDrenchFungicide","S",6.05
"10861",2022,11,"East","SoilDrenchFungicide","NA",8.83
"10862",2022,11,"East","SoilDrenchFungicide","C4",60.1
"10863",2022,11,"East","SoilDrenchFungicide","O",0
"10864",2022,11,"East","SoilDrenchFungicide","W",0
"10865",2022,11,"East","SoilDrenchFungicide","G",0
"10866",2022,11,"East","SoilDrenchFungicide","moss_lichen",0
"10867",2022,11,"East","SoilDrenchFungicide","moss",0
"10868",2022,11,"East","SoilDrenchFungicide","lichen",0
"10869",2022,11,"West","SoilDrenchFungicide","Unknown",0
"10870",2022,11,"West","SoilDrenchFungicide","C3",146.02
"10871",2022,11,"West","SoilDrenchFungicide","F",6.8
"10872",2022,11,"West","SoilDrenchFungicide","L",0
"10873",2022,11,"West","SoilDrenchFungicide","S",8.15
"10874",2022,11,"West","SoilDrenchFungicide","NA",0.78
"10875",2022,11,"West","SoilDrenchFungicide","C4",159.3
"10876",2022,11,"West","SoilDrenchFungicide","O",0
"10877",2022,11,"West","SoilDrenchFungicide","W",0
"10878",2022,11,"West","SoilDrenchFungicide","G",0
"10879",2022,11,"West","SoilDrenchFungicide","moss_lichen",0
"10880",2022,11,"West","SoilDrenchFungicide","moss",0
"10881",2022,11,"West","SoilDrenchFungicide","lichen",0
"10882",2022,12,"East","Fenced","Unknown",0
"10883",2022,12,"East","Fenced","C3",26.48
"10884",2022,12,"East","Fenced","F",36.03
"10885",2022,12,"East","Fenced","L",1.69
"10886",2022,12,"East","Fenced","S",24.96
"10887",2022,12,"East","Fenced","NA",3.15
"10888",2022,12,"East","Fenced","C4",72
"10889",2022,12,"East","Fenced","O",0
"10890",2022,12,"East","Fenced","W",0
"10891",2022,12,"East","Fenced","G",0
"10892",2022,12,"East","Fenced","moss_lichen",0
"10893",2022,12,"East","Fenced","moss",0
"10894",2022,12,"East","Fenced","lichen",0
"10895",2022,12,"West","Fenced","Unknown",0
"10896",2022,12,"West","Fenced","C3",109.27
"10897",2022,12,"West","Fenced","F",58.5
"10898",2022,12,"West","Fenced","L",0.81
"10899",2022,12,"West","Fenced","S",29.7
"10900",2022,12,"West","Fenced","NA",9.25
"10901",2022,12,"West","Fenced","C4",113.8
"10902",2022,12,"West","Fenced","O",0
"10903",2022,12,"West","Fenced","W",0
"10904",2022,12,"West","Fenced","G",0
"10905",2022,12,"West","Fenced","moss_lichen",0
"10906",2022,12,"West","Fenced","moss",0
"10907",2022,12,"West","Fenced","lichen",0
"10908",2022,13,"East","AllPesticides","Unknown",0
"10909",2022,13,"East","AllPesticides","C3",11.76
"10910",2022,13,"East","AllPesticides","F",71.91
"10911",2022,13,"East","AllPesticides","L",0.58
"10912",2022,13,"East","AllPesticides","S",7.73
"10913",2022,13,"East","AllPesticides","NA",1.98
"10914",2022,13,"East","AllPesticides","C4",55.95
"10915",2022,13,"East","AllPesticides","O",0
"10916",2022,13,"East","AllPesticides","W",0
"10917",2022,13,"East","AllPesticides","G",0
"10918",2022,13,"East","AllPesticides","moss_lichen",0
"10919",2022,13,"East","AllPesticides","moss",0
"10920",2022,13,"East","AllPesticides","lichen",0
"10921",2022,13,"West","AllPesticides","Unknown",0
"10922",2022,13,"West","AllPesticides","C3",151.26
"10923",2022,13,"West","AllPesticides","F",87.99
"10924",2022,13,"West","AllPesticides","L",0
"10925",2022,13,"West","AllPesticides","S",50.5
"10926",2022,13,"West","AllPesticides","NA",3.86
"10927",2022,13,"West","AllPesticides","C4",53.85
"10928",2022,13,"West","AllPesticides","O",0
"10929",2022,13,"West","AllPesticides","W",0
"10930",2022,13,"West","AllPesticides","G",0
"10931",2022,13,"West","AllPesticides","moss_lichen",0
"10932",2022,13,"West","AllPesticides","moss",0
"10933",2022,13,"West","AllPesticides","lichen",0
"10934",2022,14,"East","Control","Unknown",0
"10935",2022,14,"East","Control","C3",39.2
"10936",2022,14,"East","Control","F",32.88
"10937",2022,14,"East","Control","L",3.4
"10938",2022,14,"East","Control","S",9.87
"10939",2022,14,"East","Control","NA",9.29
"10940",2022,14,"East","Control","C4",42.4
"10941",2022,14,"East","Control","O",0
"10942",2022,14,"East","Control","W",0
"10943",2022,14,"East","Control","G",0
"10944",2022,14,"East","Control","moss_lichen",0
"10945",2022,14,"East","Control","moss",0
"10946",2022,14,"East","Control","lichen",0
"10947",2022,14,"West","Control","Unknown",0
"10948",2022,14,"West","Control","C3",89.92
"10949",2022,14,"West","Control","F",64.9
"10950",2022,14,"West","Control","L",0
"10951",2022,14,"West","Control","S",0.37
"10952",2022,14,"West","Control","NA",1.08
"10953",2022,14,"West","Control","C4",52.3
"10954",2022,14,"West","Control","O",0
"10955",2022,14,"West","Control","W",0
"10956",2022,14,"West","Control","G",0
"10957",2022,14,"West","Control","moss_lichen",0
"10958",2022,14,"West","Control","moss",0
"10959",2022,14,"West","Control","lichen",0
"10960",2022,15,"East","FoliarFungicide","Unknown",0
"10961",2022,15,"East","FoliarFungicide","C3",42.05
"10962",2022,15,"East","FoliarFungicide","F",107.81
"10963",2022,15,"East","FoliarFungicide","L",0.5
"10964",2022,15,"East","FoliarFungicide","S",6.7
"10965",2022,15,"East","FoliarFungicide","NA",0.46
"10966",2022,15,"East","FoliarFungicide","C4",22.95
"10967",2022,15,"East","FoliarFungicide","O",0
"10968",2022,15,"East","FoliarFungicide","W",0
"10969",2022,15,"East","FoliarFungicide","G",0
"10970",2022,15,"East","FoliarFungicide","moss_lichen",0
"10971",2022,15,"East","FoliarFungicide","moss",0
"10972",2022,15,"East","FoliarFungicide","lichen",0
"10973",2022,15,"West","FoliarFungicide","Unknown",0
"10974",2022,15,"West","FoliarFungicide","C3",238.15
"10975",2022,15,"West","FoliarFungicide","F",116.54
"10976",2022,15,"West","FoliarFungicide","L",0
"10977",2022,15,"West","FoliarFungicide","S",5.6
"10978",2022,15,"West","FoliarFungicide","NA",0
"10979",2022,15,"West","FoliarFungicide","C4",0.81
"10980",2022,15,"West","FoliarFungicide","O",0
"10981",2022,15,"West","FoliarFungicide","W",0
"10982",2022,15,"West","FoliarFungicide","G",0
"10983",2022,15,"West","FoliarFungicide","moss_lichen",0
"10984",2022,15,"West","FoliarFungicide","moss",0
"10985",2022,15,"West","FoliarFungicide","lichen",0
"10986",2022,16,"East","Insecticide","Unknown",0
"10987",2022,16,"East","Insecticide","C3",18.4
"10988",2022,16,"East","Insecticide","F",110.9
"10989",2022,16,"East","Insecticide","L",0.14
"10990",2022,16,"East","Insecticide","S",3.56
"10991",2022,16,"East","Insecticide","NA",2.43
"10992",2022,16,"East","Insecticide","C4",51.3
"10993",2022,16,"East","Insecticide","O",0
"10994",2022,16,"East","Insecticide","W",0
"10995",2022,16,"East","Insecticide","G",0
"10996",2022,16,"East","Insecticide","moss_lichen",0
"10997",2022,16,"East","Insecticide","moss",0
"10998",2022,16,"East","Insecticide","lichen",0
"10999",2022,16,"West","Insecticide","Unknown",0
"11000",2022,16,"West","Insecticide","C3",98.63
"11001",2022,16,"West","Insecticide","F",156.9
"11002",2022,16,"West","Insecticide","L",0
"11003",2022,16,"West","Insecticide","S",10.06
"11004",2022,16,"West","Insecticide","NA",1.69
"11005",2022,16,"West","Insecticide","C4",91.6
"11006",2022,16,"West","Insecticide","O",0
"11007",2022,16,"West","Insecticide","W",0
"11008",2022,16,"West","Insecticide","G",0
"11009",2022,16,"West","Insecticide","moss_lichen",0
"11010",2022,16,"West","Insecticide","moss",0
"11011",2022,16,"West","Insecticide","lichen",0
"11012",2022,17,"East","SoilDrenchFungicide","Unknown",0
"11013",2022,17,"East","SoilDrenchFungicide","C3",29.47
"11014",2022,17,"East","SoilDrenchFungicide","F",34.19
"11015",2022,17,"East","SoilDrenchFungicide","L",0.31
"11016",2022,17,"East","SoilDrenchFungicide","S",2.44
"11017",2022,17,"East","SoilDrenchFungicide","NA",5.17
"11018",2022,17,"East","SoilDrenchFungicide","C4",45.6
"11019",2022,17,"East","SoilDrenchFungicide","O",0
"11020",2022,17,"East","SoilDrenchFungicide","W",0
"11021",2022,17,"East","SoilDrenchFungicide","G",0
"11022",2022,17,"East","SoilDrenchFungicide","moss_lichen",0
"11023",2022,17,"East","SoilDrenchFungicide","moss",0
"11024",2022,17,"East","SoilDrenchFungicide","lichen",0
"11025",2022,17,"West","SoilDrenchFungicide","Unknown",0
"11026",2022,17,"West","SoilDrenchFungicide","C3",117.81
"11027",2022,17,"West","SoilDrenchFungicide","F",54.15
"11028",2022,17,"West","SoilDrenchFungicide","L",0
"11029",2022,17,"West","SoilDrenchFungicide","S",24.29
"11030",2022,17,"West","SoilDrenchFungicide","NA",4.64
"11031",2022,17,"West","SoilDrenchFungicide","C4",53.2
"11032",2022,17,"West","SoilDrenchFungicide","O",0
"11033",2022,17,"West","SoilDrenchFungicide","W",0
"11034",2022,17,"West","SoilDrenchFungicide","G",0
"11035",2022,17,"West","SoilDrenchFungicide","moss_lichen",0
"11036",2022,17,"West","SoilDrenchFungicide","moss",0
"11037",2022,17,"West","SoilDrenchFungicide","lichen",0
"11038",2022,18,"East","Fenced","Unknown",0
"11039",2022,18,"East","Fenced","C3",38.02
"11040",2022,18,"East","Fenced","F",121.32
"11041",2022,18,"East","Fenced","L",5.58
"11042",2022,18,"East","Fenced","S",6.03
"11043",2022,18,"East","Fenced","NA",7.11
"11044",2022,18,"East","Fenced","C4",37.8
"11045",2022,18,"East","Fenced","O",0
"11046",2022,18,"East","Fenced","W",0
"11047",2022,18,"East","Fenced","G",0
"11048",2022,18,"East","Fenced","moss_lichen",0
"11049",2022,18,"East","Fenced","moss",0
"11050",2022,18,"East","Fenced","lichen",0
"11051",2022,18,"West","Fenced","Unknown",0
"11052",2022,18,"West","Fenced","C3",203.08
"11053",2022,18,"West","Fenced","F",8.45
"11054",2022,18,"West","Fenced","L",0
"11055",2022,18,"West","Fenced","S",5.3
"11056",2022,18,"West","Fenced","NA",6.38
"11057",2022,18,"West","Fenced","C4",8.55
"11058",2022,18,"West","Fenced","O",0
"11059",2022,18,"West","Fenced","W",0
"11060",2022,18,"West","Fenced","G",0
"11061",2022,18,"West","Fenced","moss_lichen",0
"11062",2022,18,"West","Fenced","moss",0
"11063",2022,18,"West","Fenced","lichen",0
"11064",2022,19,"East","Insecticide","Unknown",0
"11065",2022,19,"East","Insecticide","C3",43.27
"11066",2022,19,"East","Insecticide","F",147.09
"11067",2022,19,"East","Insecticide","L",8.91
"11068",2022,19,"East","Insecticide","S",6.75
"11069",2022,19,"East","Insecticide","NA",26.55
"11070",2022,19,"East","Insecticide","C4",127.55
"11071",2022,19,"East","Insecticide","O",0
"11072",2022,19,"East","Insecticide","W",0
"11073",2022,19,"East","Insecticide","G",0
"11074",2022,19,"East","Insecticide","moss_lichen",0
"11075",2022,19,"East","Insecticide","moss",0
"11076",2022,19,"East","Insecticide","lichen",0
"11077",2022,19,"West","Insecticide","Unknown",0
"11078",2022,19,"West","Insecticide","C3",149.45
"11079",2022,19,"West","Insecticide","F",273.95
"11080",2022,19,"West","Insecticide","L",0
"11081",2022,19,"West","Insecticide","S",24.85
"11082",2022,19,"West","Insecticide","NA",13.55
"11083",2022,19,"West","Insecticide","C4",57.15
"11084",2022,19,"West","Insecticide","O",0
"11085",2022,19,"West","Insecticide","W",0
"11086",2022,19,"West","Insecticide","G",0
"11087",2022,19,"West","Insecticide","moss_lichen",0
"11088",2022,19,"West","Insecticide","moss",0
"11089",2022,19,"West","Insecticide","lichen",0
"11090",2022,20,"East","SoilDrenchFungicide","Unknown",0
"11091",2022,20,"East","SoilDrenchFungicide","C3",56.4
"11092",2022,20,"East","SoilDrenchFungicide","F",77.36
"11093",2022,20,"East","SoilDrenchFungicide","L",0
"11094",2022,20,"East","SoilDrenchFungicide","S",21.1
"11095",2022,20,"East","SoilDrenchFungicide","NA",2.72
"11096",2022,20,"East","SoilDrenchFungicide","C4",49.9
"11097",2022,20,"East","SoilDrenchFungicide","O",0
"11098",2022,20,"East","SoilDrenchFungicide","W",0
"11099",2022,20,"East","SoilDrenchFungicide","G",0
"11100",2022,20,"East","SoilDrenchFungicide","moss_lichen",0
"11101",2022,20,"East","SoilDrenchFungicide","moss",0
"11102",2022,20,"East","SoilDrenchFungicide","lichen",0
"11103",2022,20,"West","SoilDrenchFungicide","Unknown",0
"11104",2022,20,"West","SoilDrenchFungicide","C3",223.61
"11105",2022,20,"West","SoilDrenchFungicide","F",135.12
"11106",2022,20,"West","SoilDrenchFungicide","L",0
"11107",2022,20,"West","SoilDrenchFungicide","S",48.15
"11108",2022,20,"West","SoilDrenchFungicide","NA",13.1
"11109",2022,20,"West","SoilDrenchFungicide","C4",14.5
"11110",2022,20,"West","SoilDrenchFungicide","O",0
"11111",2022,20,"West","SoilDrenchFungicide","W",0
"11112",2022,20,"West","SoilDrenchFungicide","G",0
"11113",2022,20,"West","SoilDrenchFungicide","moss_lichen",0
"11114",2022,20,"West","SoilDrenchFungicide","moss",0
"11115",2022,20,"West","SoilDrenchFungicide","lichen",0
"11116",2022,21,"East","Fenced","Unknown",0
"11117",2022,21,"East","Fenced","C3",42.23
"11118",2022,21,"East","Fenced","F",149.04
"11119",2022,21,"East","Fenced","L",3.52
"11120",2022,21,"East","Fenced","S",5.6
"11121",2022,21,"East","Fenced","NA",43.6
"11122",2022,21,"East","Fenced","C4",28.88
"11123",2022,21,"East","Fenced","O",0
"11124",2022,21,"East","Fenced","W",0
"11125",2022,21,"East","Fenced","G",0
"11126",2022,21,"East","Fenced","moss_lichen",0
"11127",2022,21,"East","Fenced","moss",0
"11128",2022,21,"East","Fenced","lichen",0
"11129",2022,21,"West","Fenced","Unknown",0
"11130",2022,21,"West","Fenced","C3",170.9
"11131",2022,21,"West","Fenced","F",80.96
"11132",2022,21,"West","Fenced","L",0
"11133",2022,21,"West","Fenced","S",7.7
"11134",2022,21,"West","Fenced","NA",2.65
"11135",2022,21,"West","Fenced","C4",3.11
"11136",2022,21,"West","Fenced","O",0
"11137",2022,21,"West","Fenced","W",0
"11138",2022,21,"West","Fenced","G",0
"11139",2022,21,"West","Fenced","moss_lichen",0
"11140",2022,21,"West","Fenced","moss",0
"11141",2022,21,"West","Fenced","lichen",0
"11142",2022,22,"East","FoliarFungicide","Unknown",0
"11143",2022,22,"East","FoliarFungicide","C3",44.88
"11144",2022,22,"East","FoliarFungicide","F",96.46
"11145",2022,22,"East","FoliarFungicide","L",0
"11146",2022,22,"East","FoliarFungicide","S",6.66
"11147",2022,22,"East","FoliarFungicide","NA",2.11
"11148",2022,22,"East","FoliarFungicide","C4",41.8
"11149",2022,22,"East","FoliarFungicide","O",0
"11150",2022,22,"East","FoliarFungicide","W",0
"11151",2022,22,"East","FoliarFungicide","G",0
"11152",2022,22,"East","FoliarFungicide","moss_lichen",0
"11153",2022,22,"East","FoliarFungicide","moss",0
"11154",2022,22,"East","FoliarFungicide","lichen",0
"11155",2022,22,"West","FoliarFungicide","Unknown",0
"11156",2022,22,"West","FoliarFungicide","C3",138.86
"11157",2022,22,"West","FoliarFungicide","F",167.78
"11158",2022,22,"West","FoliarFungicide","L",0
"11159",2022,22,"West","FoliarFungicide","S",103.5
"11160",2022,22,"West","FoliarFungicide","NA",13.2
"11161",2022,22,"West","FoliarFungicide","C4",1.6
"11162",2022,22,"West","FoliarFungicide","O",0
"11163",2022,22,"West","FoliarFungicide","W",0
"11164",2022,22,"West","FoliarFungicide","G",0
"11165",2022,22,"West","FoliarFungicide","moss_lichen",0
"11166",2022,22,"West","FoliarFungicide","moss",0
"11167",2022,22,"West","FoliarFungicide","lichen",0
"11168",2022,23,"East","AllPesticides","Unknown",0
"11169",2022,23,"East","AllPesticides","C3",23.98
"11170",2022,23,"East","AllPesticides","F",207.68
"11171",2022,23,"East","AllPesticides","L",2.2
"11172",2022,23,"East","AllPesticides","S",17.65
"11173",2022,23,"East","AllPesticides","NA",0.52
"11174",2022,23,"East","AllPesticides","C4",65.4
"11175",2022,23,"East","AllPesticides","O",0
"11176",2022,23,"East","AllPesticides","W",0
"11177",2022,23,"East","AllPesticides","G",0
"11178",2022,23,"East","AllPesticides","moss_lichen",0
"11179",2022,23,"East","AllPesticides","moss",0
"11180",2022,23,"East","AllPesticides","lichen",0
"11181",2022,23,"West","AllPesticides","Unknown",0
"11182",2022,23,"West","AllPesticides","C3",179.18
"11183",2022,23,"West","AllPesticides","F",114.65
"11184",2022,23,"West","AllPesticides","L",0
"11185",2022,23,"West","AllPesticides","S",104.3
"11186",2022,23,"West","AllPesticides","NA",9.11
"11187",2022,23,"West","AllPesticides","C4",42.4
"11188",2022,23,"West","AllPesticides","O",0
"11189",2022,23,"West","AllPesticides","W",0
"11190",2022,23,"West","AllPesticides","G",0
"11191",2022,23,"West","AllPesticides","moss_lichen",0
"11192",2022,23,"West","AllPesticides","moss",0
"11193",2022,23,"West","AllPesticides","lichen",0
"11194",2022,24,"East","Control","Unknown",0
"11195",2022,24,"East","Control","C3",55.51
"11196",2022,24,"East","Control","F",173.92
"11197",2022,24,"East","Control","L",1.47
"11198",2022,24,"East","Control","S",4.7
"11199",2022,24,"East","Control","NA",17.5
"11200",2022,24,"East","Control","C4",47.12
"11201",2022,24,"East","Control","O",0
"11202",2022,24,"East","Control","W",0
"11203",2022,24,"East","Control","G",0
"11204",2022,24,"East","Control","moss_lichen",0
"11205",2022,24,"East","Control","moss",0
"11206",2022,24,"East","Control","lichen",0
"11207",2022,24,"West","Control","Unknown",0
"11208",2022,24,"West","Control","C3",200
"11209",2022,24,"West","Control","F",90.93
"11210",2022,24,"West","Control","L",0
"11211",2022,24,"West","Control","S",10.9
"11212",2022,24,"West","Control","NA",6.72
"11213",2022,24,"West","Control","C4",5.95
"11214",2022,24,"West","Control","O",0
"11215",2022,24,"West","Control","W",0
"11216",2022,24,"West","Control","G",0
"11217",2022,24,"West","Control","moss_lichen",0
"11218",2022,24,"West","Control","moss",0
"11219",2022,24,"West","Control","lichen",0
"11220",2022,25,"East","Fenced","Unknown",0
"11221",2022,25,"East","Fenced","C3",20.57
"11222",2022,25,"East","Fenced","F",34.75
"11223",2022,25,"East","Fenced","L",73.9
"11224",2022,25,"East","Fenced","S",10.61
"11225",2022,25,"East","Fenced","NA",0
"11226",2022,25,"East","Fenced","C4",90.55
"11227",2022,25,"East","Fenced","O",0
"11228",2022,25,"East","Fenced","W",0.32
"11229",2022,25,"East","Fenced","G",0
"11230",2022,25,"East","Fenced","moss_lichen",0
"11231",2022,25,"East","Fenced","moss",0
"11232",2022,25,"East","Fenced","lichen",0
"11233",2022,25,"West","Fenced","Unknown",0
"11234",2022,25,"West","Fenced","C3",188.1
"11235",2022,25,"West","Fenced","F",13.9
"11236",2022,25,"West","Fenced","L",0.51
"11237",2022,25,"West","Fenced","S",15.95
"11238",2022,25,"West","Fenced","NA",1.82
"11239",2022,25,"West","Fenced","C4",58.9
"11240",2022,25,"West","Fenced","O",0
"11241",2022,25,"West","Fenced","W",12.8
"11242",2022,25,"West","Fenced","G",0
"11243",2022,25,"West","Fenced","moss_lichen",0
"11244",2022,25,"West","Fenced","moss",0
"11245",2022,25,"West","Fenced","lichen",0
"11246",2022,26,"East","FoliarFungicide","Unknown",0
"11247",2022,26,"East","FoliarFungicide","C3",14.42
"11248",2022,26,"East","FoliarFungicide","F",39
"11249",2022,26,"East","FoliarFungicide","L",0
"11250",2022,26,"East","FoliarFungicide","S",12.19
"11251",2022,26,"East","FoliarFungicide","NA",5.42
"11252",2022,26,"East","FoliarFungicide","C4",60.9
"11253",2022,26,"East","FoliarFungicide","O",0
"11254",2022,26,"East","FoliarFungicide","W",0
"11255",2022,26,"East","FoliarFungicide","G",0
"11256",2022,26,"East","FoliarFungicide","moss_lichen",0
"11257",2022,26,"East","FoliarFungicide","moss",0
"11258",2022,26,"East","FoliarFungicide","lichen",0
"11259",2022,26,"West","FoliarFungicide","Unknown",0
"11260",2022,26,"West","FoliarFungicide","C3",101.56
"11261",2022,26,"West","FoliarFungicide","F",202.5
"11262",2022,26,"West","FoliarFungicide","L",0
"11263",2022,26,"West","FoliarFungicide","S",28.65
"11264",2022,26,"West","FoliarFungicide","NA",41.75
"11265",2022,26,"West","FoliarFungicide","C4",114.9
"11266",2022,26,"West","FoliarFungicide","O",0
"11267",2022,26,"West","FoliarFungicide","W",52.9
"11268",2022,26,"West","FoliarFungicide","G",0
"11269",2022,26,"West","FoliarFungicide","moss_lichen",0
"11270",2022,26,"West","FoliarFungicide","moss",0
"11271",2022,26,"West","FoliarFungicide","lichen",0
"11272",2022,27,"East","SoilDrenchFungicide","Unknown",0
"11273",2022,27,"East","SoilDrenchFungicide","C3",17.54
"11274",2022,27,"East","SoilDrenchFungicide","F",16.61
"11275",2022,27,"East","SoilDrenchFungicide","L",4.52
"11276",2022,27,"East","SoilDrenchFungicide","S",7.39
"11277",2022,27,"East","SoilDrenchFungicide","NA",6.16
"11278",2022,27,"East","SoilDrenchFungicide","C4",51.95
"11279",2022,27,"East","SoilDrenchFungicide","O",0
"11280",2022,27,"East","SoilDrenchFungicide","W",1.07
"11281",2022,27,"East","SoilDrenchFungicide","G",0
"11282",2022,27,"East","SoilDrenchFungicide","moss_lichen",0
"11283",2022,27,"East","SoilDrenchFungicide","moss",0
"11284",2022,27,"East","SoilDrenchFungicide","lichen",0
"11285",2022,27,"West","SoilDrenchFungicide","Unknown",0
"11286",2022,27,"West","SoilDrenchFungicide","C3",126.65
"11287",2022,27,"West","SoilDrenchFungicide","F",117.15
"11288",2022,27,"West","SoilDrenchFungicide","L",71.05
"11289",2022,27,"West","SoilDrenchFungicide","S",5.25
"11290",2022,27,"West","SoilDrenchFungicide","NA",13.05
"11291",2022,27,"West","SoilDrenchFungicide","C4",51.1
"11292",2022,27,"West","SoilDrenchFungicide","O",0
"11293",2022,27,"West","SoilDrenchFungicide","W",0
"11294",2022,27,"West","SoilDrenchFungicide","G",0
"11295",2022,27,"West","SoilDrenchFungicide","moss_lichen",0
"11296",2022,27,"West","SoilDrenchFungicide","moss",0
"11297",2022,27,"West","SoilDrenchFungicide","lichen",0
"11298",2022,28,"East","AllPesticides","Unknown",0
"11299",2022,28,"East","AllPesticides","C3",21.78
"11300",2022,28,"East","AllPesticides","F",68.37
"11301",2022,28,"East","AllPesticides","L",0
"11302",2022,28,"East","AllPesticides","S",7.79
"11303",2022,28,"East","AllPesticides","NA",0
"11304",2022,28,"East","AllPesticides","C4",38.05
"11305",2022,28,"East","AllPesticides","O",0
"11306",2022,28,"East","AllPesticides","W",0.96
"11307",2022,28,"East","AllPesticides","G",0
"11308",2022,28,"East","AllPesticides","moss_lichen",0
"11309",2022,28,"East","AllPesticides","moss",0
"11310",2022,28,"East","AllPesticides","lichen",0
"11311",2022,28,"West","AllPesticides","Unknown",0
